id_procedimento,id_animal,carimbo_ts,data_do_procedimento,nome_do_profissional,tipo_de_evento,categoria_medicamento,nome_medicamento,categoria_vacina,nome_vacina,nome_cirurgia_realizada
2a96cd18,6602187d,03/09/2025 08:26:15,03/09/2025,Victor,Cirurgia,,,,,Castração Emergencial
82cb99e9,6602187d,14/01/2026 16:54:58,14/01/2026,Victor,Cirurgia,,,,,Ortopedia
8b60e8fd,6602187d,04/06/2026 17:53:30,04/06/2026,Victor,Vacina,,,Clostridial,Polivalente Clostridial,
f8b71763,a0b89453,10/06/2026 17:14:53,10/06/2026,Michelly,Consulta Veterinária,,,,,
6e89ee4b,a0b89453,02/06/2026 08:52:22,02/06/2026,Michelly,Castração,,,,,Castração Eletiva
ac6e9004,8bf1b522,28/05/2026 14:34:27,28/05/2026,Aelton,Cirurgia,,,,,Amputação
0ce60913,8bf1b522,04/01/2026 08:21:56,04/01/2026,Aelton,Castração,,,,,Castração Eletiva
ff4405bf,8bf1b522,27/12/2025 17:24:40,27/12/2025,Aelton,Vacina,,,Cinomose,Vacina Cinomose (Isolada),
2bfc5ac3,8bf1b522,26/04/2026 15:16:49,26/04/2026,Aelton,Consulta Veterinária,,,,,
e5e99e9e,39c0b0e6,18/01/2026 16:33:01,18/01/2026,Victor,Castração,,,,,Castração Eletiva
8c993fa6,39c0b0e6,09/05/2026 09:35:44,09/05/2026,Victor,Vacina,,,Reprodutiva,Vacina Específica,
be4c3598,39c0b0e6,31/07/2025 15:48:42,31/07/2025,Victor,Medicamento,Antiviral,Interferon,,,
ebf11d30,a0d0f764,14/04/2026 14:35:28,14/04/2026,Aelton,Consulta Veterinária,,,,,
f4e6c1ef,a0d0f764,19/04/2026 17:56:10,19/04/2026,Aelton,Castração,,,,,Castração Eletiva
b9c345ed,a0d0f764,22/05/2026 11:01:39,22/05/2026,Aelton,Consulta Veterinária,,,,,
016c58fe,a23297ad,09/04/2026 17:05:50,09/04/2026,Victor,Cirurgia,,,,,Amputação
9ee7cd40,9e6f4c05,28/05/2026 09:38:13,28/05/2026,Bruno,Cirurgia,,,,,Remoção de Nódulo
333be767,783699c7,08/04/2026 08:07:59,08/04/2026,Victor,Vacina,,,Respiratória,Vacina Gripe Canina (Bordetella),
f5877deb,783699c7,09/01/2026 18:46:37,09/01/2026,Victor,Vacina,,,Calicivirose,Vacina Calicivirose,
716228de,165e22ff,08/02/2026 18:04:50,08/02/2026,Bruno,Castração,,,,,Castração Eletiva
3d0c4d8a,934fe6f3,30/01/2026 10:21:43,30/01/2026,Michelly,Cirurgia,,,,,Remoção de Nódulo
247c4e26,9c01351d,08/03/2026 09:07:46,08/03/2026,Michelly,Cirurgia,,,,,Amputação
89094255,9c01351d,03/09/2025 09:54:34,03/09/2025,Michelly,Consulta Veterinária,,,,,
e71e06ef,bd29e5ca,22/12/2025 10:57:13,22/12/2025,Victor,Medicamento,Antialérgico,Apoquel,,,
81fa5ba2,bd29e5ca,22/12/2025 08:53:16,22/12/2025,Victor,Cirurgia,,,,,Castração Emergencial
3343e315,bd29e5ca,15/01/2026 16:37:18,15/01/2026,Victor,Castração,,,,,Castração Eletiva
9e5d4734,bd29e5ca,01/04/2026 12:39:01,01/04/2026,Victor,Consulta Veterinária,,,,,
76cbfae4,a430d4fb,12/05/2026 14:54:54,12/05/2026,Victor,Castração,,,,,Castração Eletiva
2ac35ea3,ae797aa4,05/04/2026 10:26:43,05/04/2026,Aelton,Cirurgia,,,,,Amputação
560a9319,ae797aa4,24/03/2026 14:08:41,24/03/2026,Aelton,Vacina,,,Calicivirose,Vacina Calicivirose,
c2a75093,ae797aa4,06/06/2026 12:11:21,06/06/2026,Aelton,Medicamento,Cardiológico,Pimobendan,,,
292c1c6b,5af719e2,21/03/2026 11:03:01,21/03/2026,Aelton,Cirurgia,,,,,Ortopedia
0927eabf,5af719e2,05/04/2026 17:06:32,05/04/2026,Aelton,Consulta Veterinária,,,,,
fbe2e13c,5af719e2,03/05/2026 11:55:47,03/05/2026,Aelton,Cirurgia,,,,,Amputação
e6300841,5af719e2,31/03/2026 11:08:01,31/03/2026,Aelton,Medicamento,Cardiológico,Enalapril,,,
8203f402,35db501b,04/05/2026 13:13:58,04/05/2026,Michelly,Medicamento,Respiratório,Acetilcisteína,,,
dff24506,35db501b,10/05/2026 12:55:33,10/05/2026,Michelly,Medicamento,Antibiótico,Doxiciclina,,,
c0720a2e,35db501b,11/03/2026 08:07:43,11/03/2026,Michelly,Vacina,,,Newcastle,Vacina Newcastle,
ae445599,766580fa,07/10/2025 13:13:01,07/10/2025,Bruno,Consulta Veterinária,,,,,
41e08595,766580fa,14/01/2026 12:19:19,14/01/2026,Bruno,Consulta Veterinária,,,,,
f332cc18,766580fa,22/10/2025 16:26:14,22/10/2025,Bruno,Vacina,,,Respiratória,Vacina Gripe Canina (Bordetella),
06dbbc06,e8ff7c97,20/04/2026 08:20:59,20/04/2026,Aelton,Castração,,,,,Castração Eletiva
ab5a9143,e8ff7c97,06/03/2026 12:29:40,06/03/2026,Aelton,Castração,,,,,Castração Eletiva
d2473296,2ae3960e,06/03/2026 13:10:11,06/03/2026,Michelly,Medicamento,Antialérgico,Loratadina,,,
73234a25,496e830f,14/06/2026 09:36:21,14/06/2026,Victor,Castração,,,,,Castração Eletiva
bfc7f904,9c86871f,24/11/2025 09:29:34,24/11/2025,Aelton,Castração,,,,,Castração Eletiva
08d3e4c3,9c86871f,02/12/2025 16:14:15,02/12/2025,Aelton,Cirurgia,,,,,Ortopedia
08934b40,9c86871f,21/01/2026 08:54:32,21/01/2026,Aelton,Castração,,,,,Castração Eletiva
52061bc4,9c86871f,22/03/2026 16:59:13,22/03/2026,Aelton,Cirurgia,,,,,Remoção de Nódulo
d396f78a,785cc680,26/04/2026 12:43:57,26/04/2026,Victor,Vacina,,,Tétano,Soro Antitetânico,
58cc34d5,67889971,28/08/2025 18:33:08,28/08/2025,Bruno,Medicamento,Respiratório,Acetilcisteína,,,
efbf6b5e,d7f62257,25/05/2026 14:13:41,25/05/2026,Aelton,Castração,,,,,Castração Eletiva
9c225c64,d7f62257,12/05/2026 13:34:48,12/05/2026,Aelton,Consulta Veterinária,,,,,
2ac317eb,430f4174,31/05/2026 08:51:12,31/05/2026,Victor,Cirurgia,,,,,Remoção de Nódulo
32007693,3e998313,08/06/2026 12:32:07,08/06/2026,Michelly,Castração,,,,,Castração Eletiva
d869e6f9,3e998313,09/06/2026 14:00:31,09/06/2026,Michelly,Vacina,,,Marek,Vacina Doença de Marek,
096c6744,3e998313,04/06/2026 17:58:30,04/06/2026,Michelly,Medicamento,Antifúngico,Cetoconazol,,,
bb878ed7,d3533fea,03/05/2026 13:55:32,03/05/2026,Aelton,Cirurgia,,,,,Castração Emergencial
82618094,d3533fea,02/04/2026 17:18:02,02/04/2026,Aelton,Consulta Veterinária,,,,,
af4f7815,aade1d4b,21/04/2026 12:19:34,21/04/2026,Michelly,Vacina,,,Leptospirose,Vacina Leptospirose (Isolada),
0dede370,aade1d4b,06/03/2026 17:19:59,06/03/2026,Michelly,Medicamento,Oftálmico,Colírio Tobramicina,,,
faaea127,aade1d4b,11/06/2026 08:25:34,11/06/2026,Michelly,Cirurgia,,,,,Ortopedia
dd1b2b60,aade1d4b,25/03/2026 08:34:27,25/03/2026,Michelly,Castração,,,,,Castração Eletiva
83ad51c5,36cd7bdb,22/05/2026 09:37:30,22/05/2026,Bruno,Consulta Veterinária,,,,,
8537174c,36cd7bdb,21/11/2025 08:33:26,21/11/2025,Bruno,Consulta Veterinária,,,,,
e474021f,36cd7bdb,08/11/2025 13:12:04,08/11/2025,Bruno,Cirurgia,,,,,Remoção de Nódulo
edd77eb9,36cd7bdb,16/05/2026 16:36:08,16/05/2026,Bruno,Vacina,,,Calicivirose,Vacina Calicivirose,
